provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;30añosymás
Buenos Aires;MERLO;Estatal;Urbano;Sala de 3;     ;     ;     ;2652;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;5521;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;6394;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;201;202;236;236;246;238;234;214;217;197;233;228;1226
Buenos Aires;MERLO;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;2750;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1929;91;19;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1850;125;17;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1753;101;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;2732;18;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;2744;18;     ;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;2750;25;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2702;10;2;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2600;11;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2223;45;4;     ;     ;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2136;81;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2032;105;10;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;Deambuladores;     ;58;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;Sala de 2;     ;     ;210;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;Sala de 3;     ;     ;     ;1456;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;Sala de 4;     ;     ;     ;     ;1936;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ;2051;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MERLO;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;101;163;165;145;104;89;64;76;52;47;46;40;294
Buenos Aires;MORENO;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ;7595;44;6;     ;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;5132;1213;486;115;26;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4641;1089;325;96;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4071;808;195;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;425;81;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;8214;806;91;14;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;25;19;16;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;8189;905;143;25;7;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;7838;898;188;59;18;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;7604;745;240;57;18;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;7568;638;260;60;14;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;6660;1210;372;137;83;34;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;6399;1504;434;151;37;14;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;5710;1265;417;139;42;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;Deambuladores;     ;12;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;Lactantes;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;Sala de 2;     ;     ;47;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;Sala de 3;     ;     ;     ;2986;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;5319;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;6324;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;356;416;457;439;372;361;286;263;261;205;215;199;2244
Buenos Aires;MORENO;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;2929;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1984;153;15;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1941;133;10;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1831;133;22;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;97;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;2890;23;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;2972;34;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;2884;31;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2844;20;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2699;19;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2296;100;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2181;85;10;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2134;96;7;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;Deambuladores;     ;15;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;Lactantes;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;Sala de 2;     ;     ;149;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;Sala de 3;     ;     ;     ;1084;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;Sala de 4;     ;     ;     ;     ;1871;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ;2291;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORENO;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;112;88;78;47;67;46;43;41;29;31;24;20;270
Buenos Aires;MORON;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ;1919;4;1;     ;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2371;623;241;82;24;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2205;527;158;59;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2001;414;109;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;468;24;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;2060;129;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;8;10;7;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ;2193;140;14;1;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;2142;129;24;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2218;110;30;3;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2189;92;24;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2416;329;103;18;7;6;     ;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2599;487;128;37;19;7;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2523;549;168;66;25;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;Deambuladores;     ;162;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;Lactantes;88;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;Sala de 2;     ;     ;509;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;Sala de 3;     ;     ;     ;1548;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;Sala de 4;     ;     ;     ;     ;1924;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ;2059;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;190;291;260;349;286;282;257;244;181;213;159;137;935
Buenos Aires;MORON;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ;2455;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2314;151;11;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;MORON;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2294;113;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
